FileName,images,loc,ean,name,variant,price,MPN,description,category
layton-extra-slim-fit-jeans-mw0mw187891bo.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18789_1BO_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18789_1BO_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18789_1BO_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18789_1BO_alternate3?$main$",https://de.tommy.com/layton-extra-slim-fit-jeans-mw0mw187891bo,"8720114026353,8720114026377,8720114026407,8720114026421,8720114026445,8720114026452,8720114026469,8720114026476,8720114026506,8720114026513,8720114026520,8720114026537,8720114026544,8720114026551,8720114026568,8720114026575","Layton Extra Slim Fit Jeans","BURKE BLUE",99.9,MW0MW187891BO,"Rocke die Show in dieser Jeans mit Stretch und bühnenreifem Extra Slim Fit.",Jeans
layton-extra-slim-jeans-mit-fade-effekt-mw0mw180441ac.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18044_1AC_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18044_1AC_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18044_1AC_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18044_1AC_alternate3?$main$",https://de.tommy.com/layton-extra-slim-jeans-mit-fade-effekt-mw0mw180441ac,"8720113808233,8720113808356,8720113808561,8720113808646,8720113808820,8720113808905,8720113808998,8720113809186,8720113809773,8720113809858,8720113810045,8720113810205,8720113810274,8720113810427,8720113810465,8720113810700,8720113811202,8720113811257,8720113811417,8720113811462,8720113811639,8720113811691,8720113811851,8720113812018","Layton Extra Slim Jeans mit Fade-Effekt","MARCOS INDIGO",139.0,MW0MW180441AC,"Fade-Effekte vorne und hinten verleihen dieser Extra Slim Fit Jeans mit Stretch einen lässigen Used Look.",Jeans
layton-extra-slim-jeans-mit-fade-effekt-mw0mw184001c4.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18400_1C4_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18400_1C4_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18400_1C4_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18400_1C4_alternate3?$main$",https://de.tommy.com/layton-extra-slim-jeans-mit-fade-effekt-mw0mw184001c4,"8720113812797,8720113812957,8720113813015,8720113813077,8720113813237,8720113813404,8720113813473,8720113813640,8720113814159,8720113814357,8720113814418,8720113814630,8720113814739,8720113814821,8720113815002,8720113815101,8720113815446,8720113815521,8720113815590,8720113815699,8720113815750,8720113815903,8720113815965,8720113816030","Layton Extra Slim Jeans mit Fade-Effekt","OREGON INDIGO",119.0,MW0MW184001C4,"Stretch-Denim aus Recycling-Baumwollmix sorgt für die angenehm enge Passform dieser Extra Slim Fit Jeans mit Fade-Effekt an Hüfte und Knie.",Jeans
layton-extra-slim-jeans-mw0mw184011cu.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18401_1CU_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18401_1CU_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18401_1CU_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18401_1CU_alternate3?$main$",https://de.tommy.com/layton-extra-slim-jeans-mw0mw184011cu,"8720113854711,8720113854797,8720113855008,8720113855091,8720113855275,8720113855459,8720113855534,8720113855749,8720113856388,8720113856593,8720113856944,8720113857170,8720113857415,8720113857552,8720113857804,8720113858054,8720113858573,8720113858801,8720113859013,8720113859204,8720113859297,8720113859464,8720113859693,8720113859891","Layton Extra Slim Jeans","BRIDGER INDIGO",119.0,MW0MW184011CU,"Der leichte Fade-Effekt an den Knien lässt diese Extra Slim Fit Jeans wie deine viel getragene Lieblingshose aussehen.",Jeans
layton-extra-slim-th-flex-jeans-mw0mw184031b3.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18403_1B3_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18403_1B3_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18403_1B3_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18403_1B3_alternate3?$main$",https://de.tommy.com/layton-extra-slim-th-flex-jeans-mw0mw184031b3,"8720113829627,8720113829696,8720113829726,8720113829764,8720113830012,8720113830166,8720113830333,8720113830395,8720113830456,8720113830616,8720113830661,8720113830807,8720113830852,8720113831217,8720113831415,8720113831538,8720113831620,8720113831828,8720113832023,8720113832085,8720113832177,8720113829160,8720113829290,8720113829467","Layton Extra Slim TH Flex Jeans","ASHLAND GREY",129.0,MW0MW184031B3,"Style und Bewegungsfreiheit treffen in dieser Extra Slim Fit Jeans aus Recycling-Baumwollmix mit Tommy Hilfiger Flex Technology aufeinander.",Jeans
layton-g%C3%BCrtel-mit-abnehmbarer-schnalle-am0am069810hd.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM06981_0HD_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM06981_0HD_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM06981_0HD_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM06981_0HD_alternate3?$main$",https://de.tommy.com/layton-g%C3%BCrtel-mit-abnehmbarer-schnalle-am0am069810hd,"8720113052599,8720113052728,8720113052766,8720113052773,8720113052902,8720113052926","Layton Gürtel mit abnehmbarer Schnalle","TESTA DI MORO / BLACK",59.9,AM0AM069810HD,"Als Vielflieger liebst du diesen minimalistischen Ledergürtel mit leicht abnehmbarer Schnalle.",Gürtel
layton-lederg%C3%BCrtel-am0am07330bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07330_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07330_BDS_alternate1?$main$",https://de.tommy.com/layton-lederg%C3%BCrtel-am0am07330bds,"8720113711748,8720113711908,8720113711977,8720113712134,8720113712172,8720113712325","Layton Ledergürtel",BLACK,39.9,AM0AM07330BDS,"Dieser klassische Gürtel mit typischer Tommy Hilfiger Flag aus Emaille auf der Gürtelschlaufe bekommt dank der Gunmetal-Schnalle extra Style-Punkte.",Gürtel
layton-verstellbarer-lederg%C3%BCrtel-am0am07328bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07328_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07328_BDS_alternate1?$main$",https://de.tommy.com/layton-verstellbarer-lederg%C3%BCrtel-am0am07328bds,"8720113719324,8720113719355,8720113719508,8720113719546,8720113719706,8720113719744","Layton verstellbarer Ledergürtel",BLACK,49.9,AM0AM07328BDS,"Aus glattem Leder mit verstellbarem Design: Dieser Gürtel mit Emaille-Flag ist eine praktische Wahl mit einem eleganten Look.",Gürtel
layton-verstellbarer-monogramm-lederg%C3%BCrtel-am0am07329bds.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07329_BDS_main?$main$,https://de.tommy.com/layton-verstellbarer-monogramm-lederg%C3%BCrtel-am0am07329bds,"8720113724762,8720113724786,8720113724915,8720113724953,8720113724991,8720113725240","Layton verstellbarer Monogramm-Ledergürtel",BLACK,49.9,AM0AM07329BDS,"Dieser verstellbare Ledergürtel fällt durch das tiefgeprägte TH-Monogramm-Design, die Emaille-Flag und sein glänzendes Finish besonders auf.",Gürtel
layton-wende-lederg%C3%BCrtel-am0am073370gl.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07337_0GL_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07337_0GL_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07337_0GL_alternate2?$main$",https://de.tommy.com/layton-wende-lederg%C3%BCrtel-am0am073370gl,"8720113715630,8720113715685,8720113715814,8720113715876,8720113715906,8720113715968","Layton Wende-Ledergürtel",BLACK/COGNAC,79.9,AM0AM073370GL,"Durch das Wendedesign bei diesem Ledergürtel kannst du deinen Look im Handumdrehen ändern.",Gürtel
leder-bootsschuh-fm0fm02735dw5.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/FM0FM02735_DW5_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FM0FM02735_DW5_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FM0FM02735_DW5_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FM0FM02735_DW5_alternate3?$main$",https://de.tommy.com/leder-bootsschuh-fm0fm02735dw5,"8719862095070,8719862093809,8719862095346,8719862095575,8719862094073,8719862094387,8719862094813",Leder-Bootsschuh,"DESERT SKY",129.9,FM0FM02735DW5,"Verpasse dem Sommer einen klassischen Twist durch diesen Bootsschuh aus glattem Leder mit typischen Schnürsenkeln in Kontrast-Farbe.",Freizeitschuhe
leder-espadrille-mit-monogramm-fw0fw05653bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05653_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05653_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05653_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05653_BDS_alternate3?$main$",https://de.tommy.com/leder-espadrille-mit-monogramm-fw0fw05653bds,"8720113581877,8720113581907,8720113581921,8720113581938,8720113581945,8720113581952,8720113581969","Leder-Espadrille mit Monogramm",BLACK,79.9,FW0FW05653BDS,"Das elegante, lässige Design dieser Espadrille vereint glattes, glänzendes Leder, ein TH-Monogramm sowie eine strukturierte Sohle mit Seil-Detail.","Flache Schuhe"
leder-laptoptasche-mit-monogramm-am0am05982bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM05982_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM05982_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM05982_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM05982_BDS_alternate3?$main$",https://de.tommy.com/leder-laptoptasche-mit-monogramm-am0am05982bds,8719861165286,"Leder-Laptoptasche mit Monogramm",BLACK,249.9,AM0AM05982BDS,"Gib deinem Look dank dieser Leder-Laptoptasche mit durchstrukturierter Innenaufteilung und eleganten, geprägten Details den letzten Schliff.",Taschen
leder-laptoptasche-mit-streifen-detail-am0am05593cjm.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM05593_CJM_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM05593_CJM_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM05593_CJM_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM05593_CJM_alternate3?$main$",https://de.tommy.com/leder-laptoptasche-mit-streifen-detail-am0am05593cjm,8719861166498,"Leder-Laptoptasche mit Streifen-Detail","SKY CAPTAIN",249.9,AM0AM05593CJM,"All deine Tech-Gadgets passen bequem in diese Leder-Laptoptasche mit Tommy Hilfiger-Branding als Farbakzent.",Taschen
leder-rucksack-mit-klappe-am0am06844ge4.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM06844_GE4_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM06844_GE4_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM06844_GE4_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM06844_GE4_alternate3?$main$",https://de.tommy.com/leder-rucksack-mit-klappe-am0am06844ge4,8720112854989,"Leder-Rucksack mit Klappe",CIGAR,329.9,AM0AM06844GE4,"Dieser Leder-Rucksack mit Tunnelzug und Schnallenverschluss bringt Vintage-Flair in deine Alltagslooks.",Taschen
leder-rucksack-mit-monogramm-am0am05592cjm.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM05592_CJM_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM05592_CJM_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM05592_CJM_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM05592_CJM_alternate3?$main$",https://de.tommy.com/leder-rucksack-mit-monogramm-am0am05592cjm,8719861167303,"Leder-Rucksack mit Monogramm","SKY CAPTAIN",299.9,AM0AM05592CJM,"Verstaue deine Bücher und deinen Laptop in diesem Leder-Rucksack mit Tommy Hilfiger-Branding und geprägtem Monogramm-Einsatz.",Taschen
leder-sandale-mit-square-toe-fw0fw05600bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05600_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05600_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05600_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05600_BDS_alternate3?$main$",https://de.tommy.com/leder-sandale-mit-square-toe-fw0fw05600bds,"8720113579010,8720113579034,8720113579058,8720113579065,8720113579072,8720113579089,8720113579096","Leder-Sandale mit Square Toe",BLACK,119.9,FW0FW05600BDS,"Dank doppeltem Riemen, Square Toe und überkreuzten Knöchelriemen wird diese klassische Leder-Sandale mit mittelhohem Absatz zum Hingucker.",Sandalen
leder-sneaker-mit-cupsole-fm0fm03432ybr.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/FM0FM03432_YBR_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FM0FM03432_YBR_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FM0FM03432_YBR_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FM0FM03432_YBR_alternate3?$main$",https://de.tommy.com/leder-sneaker-mit-cupsole-fm0fm03432ybr,"8720113533395,8720113533609,8720113533616,8720113533623,8720113533630,8720113533647,8720113533654","Leder-Sneaker mit Cupsole",WHITE,119.9,FM0FM03432YBR,"Durch die massive Cupsole mit auffälligem Streifen-Detail fällt dieser Sneaker samt schlichtem Obermaterial ins Auge.",Sneakers
leder-sneaker-mit-luftblasensohle-fw0fw055340gy.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05534_0GY_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05534_0GY_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05534_0GY_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05534_0GY_alternate3?$main$",https://de.tommy.com/leder-sneaker-mit-luftblasensohle-fw0fw055340gy,"8720113562661,8720113562685,8720113562807,8720113562821,8720113562845,8720113562869,8720113562883","Leder-Sneaker mit Luftblasensohle",RWB,129.9,FW0FW055340GY,"In diesem Leder-Sneaker mit Luftblasensohle und Monogramm bist du in dieser Saison schwungvoll und leicht unterwegs.",Sneaker
leder-sneaker-mit-metallic-finish-fw0fw05557dw5.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05557_DW5_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05557_DW5_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05557_DW5_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05557_DW5_alternate3?$main$",https://de.tommy.com/leder-sneaker-mit-metallic-finish-fw0fw05557dw5,"8720113577733,8720113577757,8720113577764,8720113577788,8720113577917,8720113577931,8720113577948","Leder-Sneaker mit Metallic-Finish","DESERT SKY",89.9,FW0FW05557DW5,"Mit goldfarbenen Akzenten im Style des schimmernden Meeres begleitet dich dieser Sneaker zu deinem nächsten Strandausflug.",Sneaker
leder-sneaker-mit-monogramm-logo-fw0fw05558bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05558_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05558_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05558_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05558_BDS_alternate3?$main$",https://de.tommy.com/leder-sneaker-mit-monogramm-logo-fw0fw05558bds,"8720113539892,8720113539922,8720113539953,8720113539991,8720113540133,8720113540171,8720113540201","Leder-Sneaker mit Monogramm-Logo",BLACK,89.9,FW0FW05558BDS,"Dank Metallic-Obermaterial und Hybrid-Design hast du in diesem Leder-Sneaker mit OrthoLite-Einlegesohle deinen großen Auftritt.",Sneaker
leder-sneaker-mit-ortholite-fw0fw055560gy.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05556_0GY_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05556_0GY_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05556_0GY_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05556_0GY_alternate3?$main$",https://de.tommy.com/leder-sneaker-mit-ortholite-fw0fw055560gy,"8720113573162,8720113573223,8720113573254,8720113573278,8720113573315,8720113573353,8720113573391","Leder-Sneaker mit OrthoLite",RWB,89.9,FW0FW055560GY,"Die Pastelltöne eines Sonnenaufgangs in Miami auf diesem bequemen Leder-Sneaker bringen Farbe in deinen Tag.",Sneaker
leder-sneaker-mit-streifen-fm0fm03430bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/FM0FM03430_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FM0FM03430_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FM0FM03430_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FM0FM03430_BDS_alternate3?$main$",https://de.tommy.com/leder-sneaker-mit-streifen-fm0fm03430bds,"8720113539038,8720113539069,8720113539106,8720113539144,8720113539182,8720113539212,8720113539250","Leder-Sneaker mit Streifen",BLACK,99.9,FM0FM03430BDS,"Smartes Styling trifft bei diesem hochwertigen Sneaker mit Obermaterial aus glattem Leder und soften Wildleder-Details auf kultiges Branding in Tommy-Farben.",Sneakers
leder-sneaker-mit-tommy-tape-fm0fm03397ybr.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/FM0FM03397_YBR_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FM0FM03397_YBR_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FM0FM03397_YBR_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FM0FM03397_YBR_alternate3?$main$",https://de.tommy.com/leder-sneaker-mit-tommy-tape-fm0fm03397ybr,"8720113541109,8720113541123,8720113541147,8720113541154,8720113541178,8720113541192,8720113541307","Leder-Sneaker mit Tommy-Tape",WHITE,99.9,FM0FM03397YBR,"Dank tiefgeprägtem Signatur-Logo auf der Zwischensohle verleiht dieser Sneaker deinem Outfit dezente Tommy Hilfiger-Vibes.",Sneakers
leder-stiefelette-mit-nieten-fw0fw06049aci.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/FW0FW06049_ACI_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW06049_ACI_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW06049_ACI_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/FW0FW06049_ACI_alternate3?$main$",https://de.tommy.com/leder-stiefelette-mit-nieten-fw0fw06049aci,"8720114751965,8720114751972,8720114751989,8720114751996,8720114752009,8720114752016,8720114752023","Leder-Stiefelette mit Nieten","CLASSIC BEIGE",149.9,FW0FW06049ACI,"Diese Leder-Stiefelette sorgt mit Nieten an den Riemen für einen rockigen Look, während der niedrige Absatz perfekt für alltägliches Tragen ist.","Stiefel & Stiefeletten"
leder-wendeg%C3%BCrtel-mit-emaille-flag-am0am07418bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07418_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07418_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07418_BDS_alternate2?$main$",https://de.tommy.com/leder-wendeg%C3%BCrtel-mit-emaille-flag-am0am07418bds,"8720113725455,8720113725486,8720113725226,8720113725264,8720113725295,8720113725431","Leder-Wendegürtel mit Emaille-Flag",BLACK,59.9,AM0AM07418BDS,"Dieser smarte Wendegürtel mit dezenter Tommy Hilfiger Flag aus Emaille auf der Schnalle bietet dir zwei ganz verschiedene Looks.",Gürtel
lederarmband-mit-logo-mjm2790227000.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MJM2790227_000_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MJM2790227_000_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MJM2790227_000_alternate2?$main$",https://de.tommy.com/lederarmband-mit-logo-mjm2790227000,7613272399753,"Lederarmband mit Logo","BROWN LEATHER",49.0,MJM2790227000,,"Schmuck & Manschettenknöpfe"
lederbrieftasche-am0am03088002.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM03088_002_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM03088_002_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM03088_002_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AM0AM03088_002_alternate3?$main$",https://de.tommy.com/lederbrieftasche-am0am03088002,8719256545365,Lederbrieftasche,BLACK,69.9,AM0AM03088002,"Mit Klappverschluss und vielen Kartenfächern verschwindet diese diskrete Brieftasche in deiner Hosentasche und los geht's!","Geldbörsen & Schlüsselanhänger"
lederbrieftasche-mit-rei%C3%9Fverschluss-aw0aw07718cjm.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW07718_CJM_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AW0AW07718_CJM_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/AW0AW07718_CJM_alternate2?$main$",https://de.tommy.com/lederbrieftasche-mit-rei%C3%9Fverschluss-aw0aw07718cjm,8719861158615,"Lederbrieftasche mit Reißverschluss","SKY CAPTAIN",119.9,AW0AW07718CJM,"In dieser zeitlos eleganten Lederbrieftasche mit dezenten Branding-Details finden alle Karten und Geldscheine Platz.","Geldbörsen & Schlüsselanhänger"
